8	8688
8	8180
8	2555
9	2312
9	9610
9	3427
9	141
9	2832
9	7256
9	7314
9	661
9	2074
9	4381
9	287
9	1570
9	7849
9	6700
9	5549
9	46
9	2653
9	7088
9	433
9	5683
9	9782
9	5947
9	188
9	9021
9	4542
9	63
9	3392
9	66
9	4235
9	2374
9	4680
9	2124
9	75
9	460
9	1485
9	3704
9	2259
9	3157
9	2136
9	601
9	474
9	5987
9	1274
9	6494
9	3296
9	9825
9	867
9	104
9	7401
9	490
9	8811
9	6136
9	6127
9	240
9	9946
9	6388
9	4853
9	1655
9	2424
9	6137
9	1530
9	9675
9	7701
10	5124
10	7685
10	11
10	13
10	1561
10	1562
10	539
10	1564
10	2589
10	3104
10	38
10	551
10	1065
10	45
10	1076
10	53
10	7222
10	1081
10	2110
10	9797
10	4678
10	584
10	73
10	6222
10	4179
10	7764
10	6234
10	1628
10	4192
10	102
10	103
10	3177
10	114
10	2167
10	9340
10	5261
10	1168
10	147
10	150
10	158
10	675
10	2214
10	3754
10	4269
10	1712
10	6326
10	6688
10	9419
10	1143
10	7888
10	2262
10	9946
10	225
10	5352
10	1769
10	7405
10	1777
10	244
10	1275
10	252
10	6955
10	3117
10	6933
10	1816
10	5401
10	283
10	5405
10	6947
10	1835
10	814
10	824
10	1338
10	1852
10	4931
10	9543
10	2376
10	1866
10	6479
10	3932
10	144
10	8551
10	1897
10	4458
10	1899
10	878
10	881
10	3443
10	6519
10	1918
10	8063
10	7552
10	907
10	6542
10	6034
10	3987
10	6039
10	5028
10	2982
10	2479
10	4766
10	4537
10	3003
10	1470
10	2498
10	964
10	454
10	2002
10	1508
10	6171
10	5617
10	83
11	544
11	929
11	515
11	69
11	904
11	6665
11	237
11	1294
11	4495
11	16
11	1534
11	5815
11	5722
11	9852
11	30
11	7711
12	129
12	1410
12	901
12	1031
12	2059
12	7746
12	6160
12	1555
12	4116
12	4246
12	5743
12	32
12	1008
12	7075
12	2439
12	5029
12	168
12	9641
12	682
12	171
12	7282
12	434
12	6261
12	3001
12	9439
12	574
12	1525
12	6592
12	7968
12	4930
12	3139
12	709
12	2759
12	8776
12	78
12	7235
12	211
12	853
12	7638
12	121
12	2776
12	1625
12	5237
12	5344
12	1123
12	2788
12	875
12	7406
12	4975
12	240
12	9457
12	1778
12	245
12	3958
12	377
12	5966
12	4347
12	2602
12	1877
13	1792
13	260
13	1801
13	400
13	89
13	36
13	8112
13	50
13	5308
13	7749
13	9286
13	5583
13	5460
13	2724
13	8924
13	6800
13	4964
13	4339
13	2936
13	3452
13	7037
14	133
14	1665
14	9480
14	2604
14	1546
14	9743
14	1936
14	8246
14	8474
14	155
14	2077
14	158
14	1183
14	1185
14	2082
14	3749
14	8614
14	3240
14	9643
14	300
14	5933
14	5678
14	6301
14	5297
14	1206
14	5001
14	31
14	2240
14	321
14	580
14	2885
14	2081
14	2889
14	5573
14	76
14	6081
14	2640
14	8056
14	9812
14	984
14	858
14	8155
14	7905
14	4194
14	6371
14	2021
14	1511
14	1000
14	1895
14	4460
14	1264
14	4337
14	4086
14	1912
14	4769
14	2430
14	6271
15	745
15	7488
16	32
16	4765
16	2948
16	325
16	417
16	201
16	172
16	7826
16	3438
16	3645
16	4208
16	584
16	5213
16	4532
16	2230
16	26
16	3194
17	1760
17	6497
17	998
17	4231
17	3049
17	2702
17	6510
17	977
17	1042
17	7028
17	3349
17	1496
17	1787
17	126
17	2271
18	2051
18	4869
18	5379
18	649
18	266
18	5083
18	3458
18	4904
18	4241
18	6674
18	2451
18	407
18	9496
18	6041
18	6686
18	7813
18	289
18	4515
18	1188
18	1703
18	4648
18	425
18	4906
18	1067
18	8624
18	5809
18	5042
18	7091
18	4148
18	4919
18	56
18	441
18	698
18	8735
18	7669
18	4290
18	2885
18	8305
18	7753
18	4042
18	2379
18	846
18	1359
18	8504
18	9682
18	6356
18	2645
18	1111
18	2777
18	2138
18	1743
18	1628
18	1629
18	866
18	3044
18	357
18	8423
18	490
18	2283
18	3439
18	4337
18	1010
18	3243
18	2039
18	4649
18	3327
19	771
19	4870
19	4236
19	656
19	5400
19	1818
19	1438
19	2182
19	542
19	1212
19	7882
19	9975
19	9292
19	4813
19	590
19	2004
19	3936
19	4577
19	482
19	4456
19	3567
19	4208
19	1009
19	247
19	7892
19	6653
20	1537
20	6530
20	1803
20	9998
20	2447
20	5955
20	404
20	5375
20	3095
20	5060
20	1565
20	2212
20	8361
20	1066
20	9911
20	46
20	5277
20	1840
20	945
20	6453
20	3255
20	442
20	2493
20	1215
20	193
20	4803
20	196
20	1992
20	6347
20	1869
20	209
20	92
20	6113
20	6116
20	229
20	6503
20	3051
20	5997
20	112
20	4722
20	5752
20	788
20	2170
20	4415
20	1151
21	5281
21	386
21	260
21	9549
21	1926
21	5767
21	1772
21	138
21	7230
21	2593
21	5773
21	3855
21	3601
21	8688
21	1155
21	1556
21	2712
21	4612
21	4591
21	156
21	2845
21	4383
21	33
21	7970
21	35
21	2950
21	3750
21	49
21	168
21	6699
21	6693
21	7854
21	7581
21	305
21	1459
21	1972
21	222
21	5174
21	5577
21	7608
21	6202
21	8351
21	1853
21	1982
21	6517
21	193
21	6527
21	9701
21	199
21	2828
21	3277
21	6413
21	1233
21	7929
21	2392
21	8621
21	90
21	2411
21	2268
21	1885
21	606
21	735
21	2912
21	5089
21	5723
21	1637
21	8122
21	487
21	1981
21	1127
21	1516
21	1389
21	1647
21	4976
21	5873
21	114
21	2292
21	4085
21	1529
21	3455
21	6012
21	1791
22	3594
22	3212
22	655
22	6544
22	9619
22	5013
22	7704
22	284
22	6557
22	3359
22	417
22	3876
22	5020
22	6442
22	1328
22	6197
22	3388
22	8010
22	1605
22	1350
22	72
22	1097
22	458
22	8395
22	3282
22	87
22	7772
22	3935
22	8034
22	99
22	2150
22	232
22	105
22	2028
22	8146
22	369
22	3191
22	251
22	8702
23	9216
23	4103
23	6280
23	2700
23	9870
23	3864
23	8342
23	9607
23	280
23	260
23	2716
23	7069
23	4766
23	8752
23	2338
23	6015
23	1061
23	294
23	551
23	5575
23	7724
23	1837
23	2096
23	7865
23	60
23	9661
23	190
23	1471
23	832
23	8387
23	4933
23	2119
23	7031
23	1868
23	1997
23	335
23	208
23	6691
23	8788
23	4687
23	731
23	9444
23	2598
23	4263
23	111
23	5877
23	4670
23	1014
23	631
23	2937
23	9978
23	4475
23	4221
23	5247
24	226
24	5169
24	8907
24	1159
24	8041
24	2955
24	8270
24	4496
24	856
24	4163
24	2105
24	344
24	217
24	250
24	1180
24	3385
24	287
25	9481
25	2572
25	3213
25	8591
25	3858
25	2836
25	793
25	410
25	27
25	33
25	5156
25	2087
25	1320
25	2221
25	54
25	2106
25	5819
25	2878
25	2247
25	6988
25	1871
25	2523
25	2527
25	1773
25	636
26	5280
26	2277
26	3430
26	1492
26	568
26	1652
27	236
27	4749
27	8849
27	1682
27	2771
27	9625
27	408
27	1711
27	3868
27	2473
27	6987
27	940
27	175
27	8112
27	8072
27	434
27	51
27	3382
27	2879
27	579
27	2891
27	4940
27	590
27	591
27	7632
27	1132
27	82
27	1363
27	3577
27	91
27	1122
27	1900
27	3821
27	752
27	2643
27	1529
27	6994
28	7873
28	5442
28	8356
28	40
28	3287
28	7571
28	7245
28	4303
28	4272
28	9844
28	8836
28	5971
28	6228
28	311
28	1592
28	409
28	602
28	3228
29	3208
29	9228
29	5394
29	3988
29	2488
29	5657
29	2332
30	1028
30	389
30	1415
30	1544
30	1290
30	2316
30	6018
30	9704
30	401
30	7570
30	4355
30	3220
30	277
30	6166
30	152
30	9497
30	2923
30	8232
30	1309
30	6558
30	928
30	5836
30	934
30	4135
30	3880
30	5477
30	4914
30	302
30	48
30	49
30	2226
30	179
30	820
30	181
30	3127
30	442
30	827
30	2493
30	5182
30	1215
30	66
30	1803
30	5867
30	9971
30	2572
30	714
30	4044
30	9617
30	2270
30	6740
30	85
30	470
30	6234
30	1883
30	94
30	997
30	7167
30	3152
30	4411
30	101
30	998
30	4497
30	4072
30	9193
30	5770
30	2539
30	3181
30	1392
30	2801
30	4339
30	2038
30	6905
30	8511
30	2367
30	1277
30	4949
31	6403
31	1289
31	522
31	1677
31	146
31	9620
31	7959
31	538
31	5019
31	3997
31	5283
31	44
31	6958
31	7005
31	56
31	1211
31	1343
31	3916
31	1244
31	3037
31	6879
31	7266
31	8168
31	233
31	746
31	4730
31	765
31	767
32	9345
32	282
32	1161
32	1676
32	910
32	7570
32	9368
32	538
32	3485
32	42
32	4270
32	1199
32	5297
32	1717
32	9289
32	8713
32	5190
32	1420
32	588
32	2257
32	722
32	3796
32	1495
32	1624
32	6107
32	1245
32	7520
32	743
32	2931
32	8692
33	1024
33	4611
33	6661
33	1671
33	909
33	537
33	1348
33	3231
33	1443
33	8486
33	7336
33	1706
33	6060
33	3892
33	4150
33	1848
33	287
33	64
33	708
33	710
33	6348
33	8526
33	4365
33	1367
33	93
33	1382
33	1776
33	627
33	5879
34	411
34	3618
34	547
34	9636
34	9262
34	1651
34	1333
34	7738
34	5563
34	5692
34	5566
34	53
34	1221
34	8905
34	333
34	1741
34	2383
34	223
34	1632
34	101
34	3533
34	4071
34	5995
34	2675
34	5365
34	8823
34	634
35	1380
35	485
35	5672
35	2251
35	3556
35	50
35	9938
35	2041
35	3835
35	157
35	1886
36	1152
36	8932
36	5352
36	617
36	5450
36	1611
36	595
36	5845
36	951
36	8266
37	96
37	3969
37	5226
37	2451
38	5251
38	134
38	1159
38	9609
38	8719
38	1170
38	4630
38	537
38	163
38	42
38	4918
38	7993
38	700
38	2750
38	575
38	3908
38	4040
38	332
38	77
38	3534
38	7124
38	2774
38	221
38	867
38	4463
38	1779
39	1984
39	387
39	6794
39	2957
39	270
39	783
39	7184
39	8082
39	1812
39	154
39	667
39	1565
39	3486
39	6277
39	4775
39	172
39	174
39	8113
39	7474
39	3511
39	1208
39	5049
39	826
39	448
39	4304
39	4948
39	1624
39	1371
39	9565
39	6367
39	865
39	362
39	367
39	244
39	629
39	758
39	1784
39	6036
39	891
39	1661
39	894
40	2147
40	996
40	872
40	5262
40	334
40	1048
40	3267
40	8835
40	1013
40	280
40	1018
40	2491
40	6270
41	1304
41	7378
41	123
41	2733
42	1894
42	6727
42	7087
42	1842
42	212
43	736
43	5090
43	379
43	228
43	6086
43	5670
43	7521
43	1756
43	7533
43	4547
43	1615
43	9243
43	4131
43	6580
43	3605
43	9110
43	59
43	316
43	3614
44	2883
44	1734
44	934
44	2407
44	2600
44	490
44	530
44	8205
44	5328
44	5336
44	882
44	5243
44	3291
44	120
44	6898
44	3132
44	1578
44	95
45	1248
45	8998
45	2342
45	5870
45	495
45	6803
46	2952
46	523
46	654
46	1556
46	278
46	1687
46	154
46	3232
46	548
46	2310
46	938
46	4651
46	47
46	6452
46	2229
46	2614
46	55
46	314
46	1854
46	7520
46	4162
46	3284
46	201
46	4279
46	77
46	845
46	9936
46	1891
46	1236
46	3541
46	3032
46	4132
46	1114
46	2362
46	608
46	84
46	4834
46	483
46	2278
46	5224
46	8702
46	3447
46	1405
46	4701
47	160
47	5314
47	9266
47	359
47	3881
47	7266
47	7890
47	1845
47	2646
47	1848
47	7353
47	186
47	2684
47	5082
47	5023
48	7346
49	9026
49	6155
49	5677
49	1966
49	7821
49	377
49	4186
49	5148
49	1789
49	789
50	6573
50	5382
50	135
50	6921
50	138
50	5279
50	1807
50	2964
50	405
50	3351
50	1177
50	2075
50	6685
50	4638
50	159
50	545
50	6150
50	1063
50	4520
50	7593
50	2479
50	1197
50	1071
50	9438
50	4018
50	179
50	3636
50	1118
50	694
50	1335
50	3128
50	57
50	698
50	1979
50	60
50	575
50	7872
50	7008
50	3397
50	72
50	2124
50	6218
50	1612
50	6741
50	80
50	2387
50	213
50	6329
50	4187
50	222
50	1119
50	5088
50	5476
50	4073
50	235
50	8428
50	6894
50	624
50	5180
50	243
50	374
50	2168
50	6548
50	447
50	5116
50	5502
50	2047
51	330
51	1038
52	5445
52	2954
52	6541
52	430
52	1981
52	2421
52	7383
52	5756
52	2845
52	1311
53	768
53	1285
53	390
53	2187
53	1292
53	399
53	535
53	4975
53	1311
53	416
53	1059
53	1060
53	5549
53	1966
53	310
53	1850
53	9277
53	1854
53	193
53	1349
53	9798
53	396
53	845
53	1997
53	464
53	3409
53	9939
53	212
53	220
53	8670
53	2271
53	9056
53	3298
53	6140
53	3310
53	4847
53	7412
53	3957
53	1398
53	889
53	3195
53	1404
53	2813
54	2390
54	1286
54	2090
54	8267
54	943
54	6418
54	5619
54	8006
54	1590
54	5690
54	795
55	6262
56	3599
56	2593
56	8795
56	9764
56	2107
56	3654
56	1804
56	2122
56	1101
56	596
56	1622
56	4696
56	1115
56	9310
56	2145
56	108
56	1135
56	2683
56	130
56	132
56	3719
56	6282
56	2700
56	1679
56	4248
56	668
56	2721
56	8359
56	4283
56	9405
56	4286
56	1216
56	6849
56	5325
56	5330
56	7459
56	6360
56	4826
56	738
56	2280
56	8435
56	3831
56	8444
56	9471
56	2817
56	3335
56	776
56	8969
56	1292
56	6928
56	3716
56	3802
56	6432
56	1827
56	1829
56	4390
56	1329
56	6441
56	1322
56	2349
56	1841
56	3897
56	7484
56	9023
56	5443
56	1355
56	9550
56	340
56	2905
56	5467
56	2908
56	2911
56	2913
56	2410
56	9819
56	373
56	1400
56	4476
56	4991
56	3457
56	8579
56	395
56	911
56	323
56	2990
56	3000
56	4027
56	1985
56	9035
56	2295
56	6099
56	3038
56	4066
56	4589
56	7162
56	509
56	3071
57	644
57	392
57	141
57	146
57	3523
57	2074
57	1434
57	287
57	3747
57	172
57	2227
57	2228
57	184
57	1850
57	6003
57	2236
57	8128
57	834
57	1475
57	4679
57	970
57	4046
57	6298
57	7767
57	1759
57	2531
57	7399
57	1513
57	274
57	5361
57	4851
57	1916
57	6782
57	5759
58	5989
58	7566
59	2689
59	9985
59	4780
59	9373
59	1553
59	402
59	196
59	3227
59	8989
59	6942
59	1830
59	555
59	300
59	3245
59	6319
59	2609
59	1202
59	180
59	4149
59	9656
59	68
59	6469
59	8007
59	2508
59	3790
59	80
59	210
59	211
59	86
59	216
59	9693
59	1761
59	1378
59	742
59	4839
59	6121
59	8466
59	495
59	254
59	3322
59	1022
60	5890
60	5635
60	5130
60	139
60	2063
60	2192
60	145
60	791
60	415
60	164
60	9895
60	1449
60	3626
60	172
60	5167
60	3123
60	2742
60	6330
60	8636
60	2238
60	1737
60	5069
60	4431
60	6520
60	597
60	470
60	7641
60	9822
60	1122
60	3941
60	6888
60	1260
60	1389
60	8687
60	8944
60	1528
60	3582
60	1237
61	864
61	8064
61	4630
61	1735
61	1480
61	8137
61	428
61	930
61	3087
61	533
61	534
61	7321
61	9807
61	8796
61	1141
62	2049
62	1541
62	1171
62	532
62	3224
62	793
62	9758
62	167
62	9517
62	6708
62	1207
62	185
62	1340
62	189
62	7742
62	2115
62	5829
62	1608
62	1356
62	339
62	5716
62	1112
62	1510
63	4357
63	5259
63	6924
63	6801
63	1174
63	6680
63	1818
63	6383
63	8350
63	8863
63	1057
63	1570
63	5027
63	1191
63	680
63	4266
63	8491
63	428
63	685
63	177
63	9630
63	2499
63	71
63	3913
63	204
63	8866
63	81
63	212
63	982
63	9499
63	985
63	91
63	1501
63	7774
63	5221
63	5348
63	741
63	2406
63	209
63	745
63	5613
63	238
63	6255
63	8309
63	1144
64	378
64	1730
64	7113
64	4695
65	131
65	9412
65	2540
65	1901
65	2255
65	4195
65	5694
65	695
65	3579
65	3998
66	2962
66	606
66	801
66	2469
66	4137
66	173
66	1374
66	6970
66	1083
66	693
66	5831
66	5833
66	1229
66	1751
66	345
66	1758
66	735
66	2915
66	4978
66	627
66	761
67	257
67	4677
68	4996
68	811
68	112
68	661
68	1847
69	1026
70	392
70	2973
70	542
70	1577
70	8236
70	157
70	6576
70	2696
70	2226
70	692
70	186
70	2877
70	9790
70	9799
70	206
70	3408
70	3154
70	730
70	314
70	226
70	7022
70	573
70	2417
70	1396
70	117
70	3958
70	7386
71	134
71	455
71	1258
71	2893
71	5171
71	9043
71	9002
71	2239
72	5648
72	1042
72	6675
72	9748
72	9242
72	1054
72	7721
72	4664
72	1111
72	88
72	1120
72	98
72	106
72	1646
72	122
72	6788
72	143
72	1168
72	155
72	670
72	2726
72	6312
72	6318
72	2504
72	5822
72	716
72	224
72	231
72	9963
72	7408
72	4849
72	9460
72	245
72	248
72	6905
72	6396
72	5384
72	9996
72	6928
72	6929
72	5907
72	5908
72	3351
72	8479
72	800
72	2342
72	7467
72	6706
72	818
72	5431
72	312
72	6972
72	2024
72	2384
72	7506
72	3417
72	1370
72	348
72	6503
72	2408
72	2926
72	5096
72	1397
72	1401
72	6522
72	473
72	7050
72	8588
72	1421
72	3989
72	2454
72	5530
72	2800
72	4003
72	4530
72	9145
72	6086
72	4040
72	3032
72	2009
72	4058
72	2017
72	999
72	6632
72	2025
72	491
72	1533
73	2083
73	3108
73	327
73	2473
73	298
73	1003
73	162
73	1552
73	657
73	1266
73	7702
73	8882
73	1063
73	2171
73	7740
73	9310
74	896
74	805
74	8902
74	3687
74	968
74	6071
74	3358
75	160
75	4521
75	1073
76	9472
76	5697
76	198
76	4842
76	4875
76	1977
76	569
76	6013
77	4096
77	4011
77	1160
77	6921
77	2442
77	3159
77	908
77	2062
77	911
77	8848
77	5720
77	2322
77	3118
77	8816
77	6050
77	1444
77	8101
77	7217
77	3242
77	2631
77	2348
77	4269
77	305
77	2610
77	8210
77	4533
77	8499
77	3515
77	4106
77	7615
77	8385
77	707
77	839
77	7180
77	1611
77	79
77	977
77	723
77	343
77	3672
77	1628
77	5341
77	99
77	4196
77	230
77	231
77	6855
77	1391
77	6000
77	8177
77	5618
77	3187
77	6516
77	7029
77	5319
77	5269
78	3874
78	4139
78	5924
78	4007
78	6636
78	8650
78	2635
78	557
78	111
78	336
78	3667
78	595
78	886
78	2392
78	8380
78	9450
78	5351
79	192
79	451
79	3436
79	1035
79	2188
79	3150
79	5263
79	5970
79	8302
80	4763
80	265
80	1325
80	6702
80	559
80	9136
80	5137
80	1180
80	5119
81	388
81	2066
81	8089
81	2457
81	7323
81	1950
81	677
81	7208
81	1577
81	3373
81	3889
81	5892
81	2745
81	444
81	958
81	322
81	6469
81	1736
81	2259
81	2655
81	1125
81	622
81	4469
81	9662
81	378
81	125
82	800
82	482
82	5123
82	2180
82	5188
82	199
82	2088
82	5053
82	2023
82	7660
82	1679
82	6768
82	3377
82	7157
82	3031
82	505
82	3162
82	285
83	7169
83	263
83	7276
83	7047
83	1293
83	8976
83	676
83	2346
83	7211
83	7216
83	1716
83	959
83	9426
83	852
83	599
83	932
83	9820
83	9829
83	615
83	105
83	4331
83	1132
83	110
83	5753
84	8324
84	5789
84	423
84	2870
84	1080
84	1603
84	324
84	6469
84	331
84	3919
84	1236
84	1753
84	1888
84	6244
84	3047
84	7274
84	4980
84	3319
84	1656
85	2913
85	7387
85	4518
85	744
85	458
85	7317
85	1499
86	2816
86	132
86	7857
86	582
86	4113
86	3368
86	4460
86	7012
86	3372
86	4909
86	561
86	4338
86	3893
86	726
86	6265
86	1785
86	2170
86	6489
87	3239
87	4809
87	8749
87	6574
87	6608
87	243
87	5300
87	1845
87	2232
87	3706
88	6313
88	571
88	6662
88	1775
89	514
89	3204
89	7687
89	3089
89	2195
89	148
89	4377
89	5275
89	796
89	6821
89	4778
89	5676
89	563
89	824
89	7236
89	2511
89	8148
89	491
89	2284
89	4211
89	884
89	5239
90	8460
91	5464
91	8196
91	9622
91	6145
91	393
91	650
91	8386
91	144
91	3089
91	6546
91	3731
91	918
91	9386
91	8849
91	281
91	4361
91	5535
91	5171
91	682
91	5548
91	431
91	4914
91	819
91	1076
91	3638
91	4233
91	1084
91	1982
91	2369
91	450
91	3272
91	9545
91	6199
91	2380
91	335
91	8119
91	723
91	472
91	986
91	480
91	98
91	486
91	4199
91	1899
91	236
91	1773
91	9967
91	3440
91	3698
91	9619
91	1269
91	1142
91	8696
91	250
91	191
91	4349
92	1332
92	666
92	1659
92	9515
93	5520
93	2587
93	7463
94	2563
94	386
94	271
94	1301
94	2200
94	541
94	3616
94	5542
94	168
94	4651
94	3117
94	1097
94	979
94	347
94	6237
94	990
94	8672
94	4322
94	6888
94	6634
94	2156
94	2157
94	9333
95	96
95	2816
95	1431
95	678
95	807
95	587
95	1199
95	401
95	4404
95	3351
95	7729
95	1303
95	7032
95	281
95	154
95	8693
95	3271
95	5478
96	7139
96	9831
96	744
96	1930
96	7851
96	401
96	4562
96	1587
96	8372
96	4037
96	6683
96	3304
96	3390
97	256
97	7584
97	2402
97	904
97	1193
97	6027
97	2092
97	1096
97	5183
97	1717
97	7404
97	6647
97	379
97	1951
98	3586
98	935
98	5358
98	7986
98	700
99	3844
99	9068
99	269
99	8989
99	5150
99	6175
99	1571
99	3244
99	3121
